5,0.00002430,0.00000012,0.00000012
5,0.00002439,0.00000012,0.00000012
5,0.00002433,0.00000012,0.00000012
5,0.00002489,0.00000012,0.00000012
5,0.00002442,0.00000012,0.00000012
5,0.00002431,0.00000012,0.00000012
5,0.00002438,0.00000012,0.00000012
5,0.00002443,0.00000012,0.00000012
5,0.00002441,0.00000012,0.00000012
5,0.00002441,0.00000012,0.00000012
5,0.00002449,0.00000012,0.00000012
5,0.00002450,0.00000012,0.00000015
5,0.00002451,0.00000012,0.00000012
5,0.00002443,0.00000012,0.00000012
5,0.00002434,0.00000012,0.00000012
5,0.00002426,0.00000012,0.00000012
5,0.00002441,0.00000012,0.00000012
5,0.00002437,0.00000012,0.00000012
5,0.00002443,0.00000012,0.00000012
5,0.00002448,0.00000012,0.00000012
5,0.00002449,0.00000012,0.00000012
5,0.00002451,0.00000012,0.00000012
5,0.00002429,0.00000012,0.00000012
5,0.00002457,0.00000012,0.00000012
5,0.00002447,0.00000012,0.00000012
5,0.00002459,0.00000012,0.00000012
5,0.00002426,0.00000012,0.00000012
5,0.00002434,0.00000012,0.00000012
5,0.00002439,0.00000012,0.00000012
5,0.00002447,0.00000012,0.00000012
5,0.00002442,0.00000012,0.00000012
5,0.00002443,0.00000012,0.00000012
5,0.00002443,0.00000012,0.00000012
5,0.00002450,0.00000012,0.00000012
5,0.00002444,0.00000012,0.00000012
5,0.00002464,0.00000012,0.00000012
5,0.00002443,0.00000012,0.00000012
5,0.00002433,0.00000012,0.00000012
5,0.00002439,0.00000013,0.00000012
5,0.00002449,0.00000012,0.00000012
5,0.00002426,0.00000012,0.00000012
5,0.00002433,0.00000012,0.00000012
5,0.00002450,0.00000015,0.00000012
5,0.00002444,0.00000012,0.00000012
5,0.00002440,0.00000012,0.00000012
5,0.00002431,0.00000012,0.00000012
5,0.00002463,0.00000012,0.00000012
5,0.00002439,0.00000012,0.00000012
5,0.00002434,0.00000012,0.00000012
5,0.00002447,0.00000012,0.00000012
5,0.00002434,0.00000012,0.00000012
5,0.00002441,0.00000012,0.00000012
5,0.00002430,0.00000012,0.00000012
5,0.00002447,0.00000012,0.00000012
5,0.00002457,0.00000012,0.00000012
5,0.00002436,0.00000012,0.00000012
5,0.00002438,0.00000012,0.00000012
5,0.00002424,0.00000012,0.00000012
5,0.00002432,0.00000012,0.00000012
5,0.00002449,0.00000012,0.00000012
5,0.00002436,0.00000012,0.00000012
5,0.00002434,0.00000012,0.00000012
5,0.00002429,0.00000012,0.00000012
5,0.00002436,0.00000012,0.00000012
5,0.00002424,0.00000012,0.00000012
5,0.00002441,0.00000012,0.00000015
5,0.00002429,0.00000012,0.00000012
5,0.00002448,0.00000012,0.00000012
5,0.00002445,0.00000012,0.00000012
5,0.00002442,0.00000012,0.00000012
5,0.00002431,0.00000012,0.00000012
5,0.00002428,0.00000012,0.00000012
5,0.00002435,0.00000012,0.00000012
5,0.00002452,0.00000012,0.00000012
5,0.00002434,0.00000012,0.00000012
5,0.00002439,0.00000012,0.00000012
5,0.00002456,0.00000012,0.00000012
5,0.00002430,0.00000012,0.00000012
5,0.00002427,0.00000012,0.00000012
5,0.00002433,0.00000012,0.00000012
5,0.00002427,0.00000012,0.00000012
5,0.00002435,0.00000012,0.00000012
5,0.00002451,0.00000012,0.00000012
5,0.00002451,0.00000012,0.00000012
5,0.00002439,0.00000012,0.00000012
5,0.00002441,0.00000012,0.00000012
5,0.00002439,0.00000012,0.00000012
5,0.00002443,0.00000012,0.00000012
5,0.00002452,0.00000012,0.00000012
5,0.00002445,0.00000012,0.00000012
5,0.00002438,0.00000012,0.00000012
5,0.00003096,0.00000012,0.00000012
5,0.00002496,0.00000013,0.00000012
5,0.00002426,0.00000012,0.00000012
5,0.00002436,0.00000012,0.00000012
5,0.00002410,0.00000012,0.00000012
5,0.00002444,0.00000012,0.00000012
5,0.00002445,0.00000012,0.00000012
5,0.00002439,0.00000012,0.00000012
5,0.00002441,0.00000012,0.00000012
5,0.00002461,0.00000012,0.00000012
5,0.00002440,0.00000012,0.00000012
5,0.00002438,0.00000012,0.00000012
5,0.00002427,0.00000012,0.00000012
5,0.00002429,0.00000012,0.00000012
5,0.00002435,0.00000012,0.00000012
5,0.00002435,0.00000012,0.00000012
5,0.00002455,0.00000012,0.00000012
5,0.00002453,0.00000012,0.00000012
5,0.00002439,0.00000012,0.00000012
5,0.00002435,0.00000012,0.00000012
5,0.00002435,0.00000012,0.00000012
5,0.00002476,0.00000012,0.00000012
5,0.00002445,0.00000012,0.00000012
5,0.00002449,0.00000012,0.00000012
5,0.00002447,0.00000012,0.00000012
5,0.00002441,0.00000012,0.00000012
5,0.00002444,0.00000012,0.00000012
5,0.00002445,0.00000012,0.00000012
5,0.00002420,0.00000012,0.00000012
5,0.00002491,0.00000012,0.00000012
5,0.00002452,0.00000012,0.00000012
5,0.00002429,0.00000012,0.00000012
5,0.00002430,0.00000012,0.00000012
5,0.00002445,0.00000012,0.00000012
5,0.00002456,0.00000012,0.00000012
5,0.00002454,0.00000012,0.00000012
5,0.00002472,0.00000012,0.00000012
5,0.00002434,0.00000012,0.00000012
5,0.00002438,0.00000012,0.00000012
5,0.00002444,0.00000012,0.00000012
5,0.00002475,0.00000012,0.00000012
5,0.00002454,0.00000012,0.00000012
5,0.00002438,0.00000012,0.00000012
5,0.00002440,0.00000012,0.00000012
5,0.00002433,0.00000012,0.00000012
5,0.00002440,0.00000012,0.00000012
5,0.00002439,0.00000012,0.00000012
5,0.00002447,0.00000012,0.00000012
5,0.00002481,0.00000012,0.00000012
5,0.00002470,0.00000012,0.00000012
5,0.00002435,0.00000012,0.00000012
5,0.00002463,0.00000012,0.00000012
5,0.00002445,0.00000012,0.00000012
5,0.00002448,0.00000012,0.00000012
5,0.00002450,0.00000012,0.00000012
5,0.00002438,0.00000012,0.00000012
5,0.00002441,0.00000012,0.00000012
5,0.00002462,0.00000012,0.00000012
5,0.00002434,0.00000012,0.00000012
5,0.00002436,0.00000012,0.00000012
5,0.00002433,0.00000012,0.00000012
5,0.00002438,0.00000012,0.00000012
5,0.00002439,0.00000012,0.00000012
5,0.00002449,0.00000012,0.00000012
5,0.00002437,0.00000012,0.00000012
5,0.00002441,0.00000012,0.00000012
5,0.00002439,0.00000012,0.00000012
5,0.00002448,0.00000012,0.00000012
5,0.00002445,0.00000012,0.00000012
5,0.00002445,0.00000012,0.00000012
5,0.00002467,0.00000012,0.00000012
5,0.00002447,0.00000012,0.00000012
5,0.00002444,0.00000012,0.00000012
5,0.00002441,0.00000012,0.00000012
5,0.00002437,0.00000012,0.00000012
5,0.00002453,0.00000012,0.00000012
5,0.00002438,0.00000012,0.00000012
5,0.00002445,0.00000012,0.00000012
5,0.00002460,0.00000012,0.00000012
5,0.00002444,0.00000012,0.00000012
5,0.00002447,0.00000012,0.00000012
5,0.00002445,0.00000012,0.00000012
5,0.00002440,0.00000012,0.00000012
5,0.00002449,0.00000012,0.00000012
5,0.00002461,0.00000012,0.00000012
5,0.00002456,0.00000012,0.00000012
5,0.00002446,0.00000012,0.00000012
5,0.00002442,0.00000012,0.00000012
5,0.00002438,0.00000012,0.00000012
5,0.00002440,0.00000012,0.00000012
5,0.00002449,0.00000012,0.00000012
5,0.00002445,0.00000012,0.00000012
5,0.00002446,0.00000012,0.00000012
5,0.00002440,0.00000012,0.00000012
5,0.00002441,0.00000012,0.00000012
5,0.00002455,0.00000012,0.00000012
5,0.00002457,0.00000012,0.00000012
5,0.00002463,0.00000012,0.00000012
5,0.00002457,0.00000012,0.00000012
5,0.00002446,0.00000012,0.00000012
5,0.00002434,0.00000012,0.00000012
5,0.00002438,0.00000012,0.00000012
5,0.00002443,0.00000012,0.00000012
5,0.00002435,0.00000012,0.00000012
5,0.00002436,0.00000013,0.00000012
5,0.00002451,0.00000012,0.00000012
5,0.00002436,0.00000012,0.00000012
5,0.00002441,0.00000012,0.00000012
5,0.00002441,0.00000012,0.00000012
5,0.00002443,0.00000012,0.00000012
5,0.00002452,0.00000012,0.00000012
5,0.00002455,0.00000012,0.00000012
5,0.00002453,0.00000012,0.00000012
5,0.00002459,0.00000012,0.00000012
5,0.00002452,0.00000012,0.00000012
5,0.00002452,0.00000012,0.00000012
5,0.00002433,0.00000012,0.00000012
5,0.00002446,0.00000012,0.00000012
5,0.00002442,0.00000012,0.00000012
5,0.00002446,0.00000012,0.00000012
5,0.00002447,0.00000012,0.00000012
5,0.00002446,0.00000012,0.00000012
5,0.00002436,0.00000012,0.00000012
5,0.00002435,0.00000012,0.00000012
5,0.00002444,0.00000012,0.00000012
5,0.00002456,0.00000012,0.00000012
5,0.00002433,0.00000012,0.00000012
5,0.00002437,0.00000012,0.00000012
5,0.00002445,0.00000012,0.00000012
5,0.00002445,0.00000012,0.00000012
5,0.00002453,0.00000012,0.00000012
5,0.00002447,0.00000012,0.00000012
5,0.00002445,0.00000012,0.00000012
5,0.00002445,0.00000012,0.00000012
5,0.00002445,0.00000012,0.00000012
5,0.00002446,0.00000012,0.00000012
5,0.00002466,0.00000012,0.00000012
5,0.00002436,0.00000012,0.00000012
5,0.00002439,0.00000012,0.00000012
5,0.00002450,0.00000012,0.00000012
5,0.00002462,0.00000012,0.00000012
5,0.00002565,0.00000012,0.00000012
5,0.00002422,0.00000012,0.00000012
5,0.00002425,0.00000012,0.00000012
5,0.00002427,0.00000012,0.00000012
5,0.00002441,0.00000012,0.00000012
5,0.00002503,0.00000012,0.00000012
5,0.00002438,0.00000012,0.00000012
5,0.00002428,0.00000012,0.00000012
5,0.00002427,0.00000012,0.00000012
5,0.00002438,0.00000012,0.00000012
5,0.00002439,0.00000012,0.00000012
5,0.00002437,0.00000012,0.00000012
5,0.00002455,0.00000012,0.00000012
5,0.00002432,0.00000012,0.00000012
5,0.00002453,0.00000012,0.00000012
5,0.00002458,0.00000012,0.00000012
5,0.00002464,0.00000012,0.00000012
5,0.00002453,0.00000012,0.00000012
5,0.00002437,0.00000012,0.00000012
5,0.00002432,0.00000012,0.00000012
5,0.00002445,0.00000012,0.00000012
5,0.00002442,0.00000012,0.00000012
5,0.00002449,0.00000012,0.00000012
5,0.00002439,0.00000012,0.00000012
5,0.00002452,0.00000012,0.00000012
5,0.00002449,0.00000012,0.00000012
5,0.00002459,0.00000012,0.00000012
5,0.00002443,0.00000012,0.00000012
5,0.00002454,0.00000012,0.00000012
5,0.00002437,0.00000012,0.00000012
5,0.00002439,0.00000012,0.00000012
5,0.00002436,0.00000012,0.00000012
5,0.00002458,0.00000012,0.00000012
5,0.00002442,0.00000012,0.00000012
5,0.00002451,0.00000012,0.00000012
5,0.00002443,0.00000012,0.00000012
5,0.00002441,0.00000012,0.00000012
5,0.00002440,0.00000012,0.00000012
5,0.00002432,0.00000012,0.00000012
5,0.00002432,0.00000012,0.00000012
5,0.00002461,0.00000012,0.00000012
5,0.00002454,0.00000012,0.00000012
5,0.00002435,0.00000012,0.00000012
5,0.00002451,0.00000012,0.00000012
5,0.00002447,0.00000012,0.00000012
5,0.00002449,0.00000012,0.00000012
5,0.00002430,0.00000012,0.00000012
5,0.00002450,0.00000012,0.00000012
5,0.00002445,0.00000012,0.00000012
5,0.00002456,0.00000012,0.00000012
5,0.00002450,0.00000012,0.00000012
5,0.00002443,0.00000012,0.00000012
5,0.00002429,0.00000012,0.00000012
5,0.00002447,0.00000012,0.00000012
5,0.00002436,0.00000012,0.00000012
5,0.00002433,0.00000012,0.00000012
5,0.00002422,0.00000012,0.00000012
5,0.00002442,0.00000012,0.00000012
5,0.00002438,0.00000012,0.00000012
5,0.00002437,0.00000012,0.00000012
5,0.00002452,0.00000012,0.00000012
5,0.00002439,0.00000012,0.00000012
5,0.00002449,0.00000012,0.00000012
5,0.00002428,0.00000012,0.00000012
5,0.00002441,0.00000012,0.00000012
5,0.00002444,0.00000012,0.00000012
5,0.00002456,0.00000012,0.00000012
5,0.00002452,0.00000012,0.00000012
